Date,Market,Category,Type,Price,Amount,Total,Fee,Order Number,Base Total Less Fee,Quote Total Less Fee
2018-01-30 03:18:16,BCN/BTC,Exchange,Buy,0.00000060,5616.00000000,0.00336960,0.15%,7814434750,-0.00336960,5607.57600000
2018-01-29 23:00:41,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7814967217,-0.00091500,1496.25000000
2018-01-29 23:00:21,BCN/BTC,Exchange,Buy,0.00000061,1000.00000000,0.00061000,0.25%,7814963221,-0.00061000,997.50000000
2018-01-29 23:00:04,BCN/BTC,Exchange,Buy,0.00000061,1000.00000000,0.00061000,0.25%,7814959225,-0.00061000,997.50000000
2018-01-29 22:59:47,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7814948236,-0.00091500,1496.25000000
2018-01-29 22:58:51,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7814932252,-0.00091500,1496.25000000
2018-01-29 22:58:21,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7814921263,-0.00091500,1496.25000000
2018-01-29 22:58:13,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.15%,7814899285,-0.00091500,1497.75000000
2018-01-29 22:57:09,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.15%,7814878306,-0.00091500,1497.75000000
2018-01-29 22:38:56,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7814640544,-0.00091500,1496.25000000
2018-01-29 22:22:05,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7814361823,-0.00091500,1496.25000000
2018-01-29 22:20:45,BCN/BTC,Exchange,Buy,0.00000060,1000.00000000,0.00060000,0.25%,7814290894,-0.00060000,997.50000000
2018-01-29 22:20:41,BCN/BTC,Exchange,Buy,0.00000060,1000.00000000,0.00060000,0.25%,7814286898,-0.00060000,997.50000000
2018-01-29 22:20:13,BCN/BTC,Exchange,Buy,0.00000060,1500.00000000,0.00090000,0.25%,7814275909,-0.00090000,1496.25000000
2018-01-29 22:19:02,BCN/BTC,Exchange,Buy,0.00000060,1500.00000000,0.00090000,0.15%,7814207977,-0.00090000,1497.75000000
2018-01-29 22:18:24,BCN/BTC,Exchange,Buy,0.00000060,1500.00000000,0.00090000,0.15%,7814044141,-0.00090000,1497.75000000
2018-01-29 22:13:39,BCN/BTC,Exchange,Buy,0.00000061,1000.00000000,0.00061000,0.15%,7813991194,-0.00061000,998.50000000
2018-01-29 22:12:49,BCN/BTC,Exchange,Buy,0.00000061,547.02663203,0.00033368,0.15%,7813931254,-0.00033368,546.20609209
2018-01-29 22:12:47,BCN/BTC,Exchange,Buy,0.00000061,952.97336797,0.00058131,0.15%,7813931254,-0.00058131,951.54390792
2018-01-29 22:12:18,BCN/BTC,Exchange,Buy,0.00000060,1500.00000000,0.00090000,0.15%,7813820365,-0.00090000,1497.75000000
2018-01-29 22:11:36,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7813844341,-0.00091500,1496.25000000
2018-01-29 22:10:28,BCN/BTC,Exchange,Buy,0.00000062,1500.00000000,0.00093000,0.15%,7813570615,-0.00093000,1497.75000000
2018-01-29 22:10:06,BCN/BTC,Exchange,Buy,0.00000061,51853.00000000,0.03163033,0.15%,7776556666,-0.03163033,51775.22050000
2018-01-29 22:10:06,BCN/BTC,Exchange,Buy,0.00000062,1500.00000000,0.00093000,0.15%,7813178008,-0.00093000,1497.75000000
2018-01-29 19:24:29,BCN/BTC,Exchange,Buy,0.00000064,1000.00000000,0.00064000,0.25%,7810101088,-0.00064000,997.50000000
2018-01-29 19:24:17,BCN/BTC,Exchange,Buy,0.00000064,1000.00000000,0.00064000,0.15%,7810093096,-0.00064000,998.50000000
2018-01-29 19:13:06,BCN/BTC,Exchange,Buy,0.00000064,2000.00000000,0.00128000,0.15%,7809987202,-0.00128000,1997.00000000
2018-01-29 17:56:11,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.15%,7808896294,0.00191712,-3000.00000000
2018-01-29 17:50:59,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7808851339,0.00191520,-3000.00000000
2018-01-29 17:50:38,BCN/BTC,Exchange,Sell,0.00000064,1704.38753088,0.00109080,0.25%,7808846344,0.00108808,-1704.38753088
2018-01-29 17:50:38,BCN/BTC,Exchange,Sell,0.00000064,1295.61246912,0.00082919,0.25%,7808846344,0.00082712,-1295.61246912
2018-01-29 17:48:56,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7808814376,0.00191520,-3000.00000000
2018-01-29 17:48:49,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.15%,7808790400,0.00191712,-3000.00000000
2018-01-29 17:47:51,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.15%,7808726464,0.00191712,-3000.00000000
2018-01-29 17:39:57,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7808665525,0.00191520,-3000.00000000
2018-01-29 17:38:07,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.15%,7808537653,0.00191712,-3000.00000000
2018-01-29 17:32:45,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.15%,7808495695,0.00191712,-3000.00000000
2018-01-29 17:28:46,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7808481709,0.00191520,-3000.00000000
2018-01-29 17:28:13,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7808461729,0.00191520,-3000.00000000
2018-01-29 17:27:59,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.15%,7808415775,0.00191712,-3000.00000000
2018-01-29 17:25:52,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.15%,7808366824,0.00191712,-3000.00000000
2018-01-29 17:22:05,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7808347843,0.00191520,-3000.00000000
2018-01-29 17:21:10,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.15%,7808302888,0.00191712,-3000.00000000
2018-01-29 17:20:06,BCN/BTC,Exchange,Sell,0.00000064,50.54390536,0.00003234,0.15%,7808262928,0.00003230,-50.54390536
2018-01-29 17:20:05,BCN/BTC,Exchange,Sell,0.00000064,2949.45609464,0.00188765,0.15%,7808262928,0.00188482,-2949.45609464
2018-01-29 17:17:05,BCN/BTC,Exchange,Sell,0.00000063,3250.02343750,0.00204751,0.25%,7808226964,0.00204240,-3250.02343750
2018-01-29 17:17:05,BCN/BTC,Exchange,Sell,0.00000064,3749.97656250,0.00239998,0.25%,7808226964,0.00239399,-3749.97656250
2018-01-29 17:16:36,BCN/BTC,Exchange,Sell,0.00000064,1000.00000000,0.00064000,0.25%,7808222968,0.00063840,-1000.00000000
2018-01-29 17:14:36,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7808187004,0.00191520,-3000.00000000
2018-01-29 17:14:27,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.15%,7808164027,0.00191712,-3000.00000000
2018-01-29 17:13:25,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7808134057,0.00191520,-3000.00000000
2018-01-29 17:12:27,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7808107084,0.00191520,-3000.00000000
2018-01-29 17:11:48,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.15%,7807643548,0.00191712,-3000.00000000
2018-01-29 16:17:36,BCN/BTC,Exchange,Sell,0.00000064,14168.50000000,0.00906784,0.25%,7806925267,0.00904518,-14168.50000000
2018-01-29 16:05:37,BCN/BTC,Exchange,Sell,0.00000064,6200.00000000,0.00396800,0.25%,7806650542,0.00395808,-6200.00000000
2018-01-29 16:04:24,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806642550,0.00191520,-3000.00000000
2018-01-29 16:03:48,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806634558,0.00191520,-3000.00000000
2018-01-29 16:03:32,BCN/BTC,Exchange,Sell,0.00000064,4500.00000000,0.00288000,0.25%,7806629563,0.00287280,-4500.00000000
2018-01-29 16:02:45,BCN/BTC,Exchange,Sell,0.00000064,1000.00000000,0.00064000,0.25%,7806616576,0.00063840,-1000.00000000
2018-01-29 16:01:51,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806593599,0.00191520,-3000.00000000
2018-01-29 16:01:18,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806579613,0.00191520,-3000.00000000
2018-01-29 16:00:53,BCN/BTC,Exchange,Sell,0.00000064,1000.00000000,0.00064000,0.25%,7806571621,0.00063840,-1000.00000000
2018-01-29 15:58:35,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806539653,0.00191520,-3000.00000000
2018-01-29 15:57:53,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806523669,0.00191520,-3000.00000000
2018-01-29 15:57:13,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806509683,0.00191520,-3000.00000000
2018-01-29 15:56:21,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806497695,0.00191520,-3000.00000000
2018-01-29 15:54:12,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806462730,0.00191520,-3000.00000000
2018-01-29 15:53:02,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806444748,0.00191520,-3000.00000000
2018-01-29 15:50:29,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806408784,0.00191520,-3000.00000000
2018-01-29 15:45:34,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806342850,0.00191520,-3000.00000000
2018-01-29 15:40:51,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806262930,0.00191520,-3000.00000000
2018-01-29 15:39:19,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806241951,0.00191520,-3000.00000000
2018-01-29 15:38:05,BCN/BTC,Exchange,Sell,0.00000064,1000.00000000,0.00064000,0.25%,7806224968,0.00063840,-1000.00000000
2018-01-29 15:37:01,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806203989,0.00191520,-3000.00000000
2018-01-29 15:36:35,BCN/BTC,Exchange,Sell,0.00000064,1000.00000000,0.00064000,0.25%,7806199993,0.00063840,-1000.00000000
2018-01-29 15:35:53,BCN/BTC,Exchange,Sell,0.00000064,1100.00000000,0.00070400,0.25%,7806188005,0.00070224,-1100.00000000
2018-01-29 15:35:30,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806183010,0.00191520,-3000.00000000
2018-01-29 15:34:24,BCN/BTC,Exchange,Sell,0.00000064,3100.00000000,0.00198400,0.25%,7806162031,0.00197904,-3100.00000000
2018-01-29 15:34:18,BCN/BTC,Exchange,Sell,0.00000064,2600.00000000,0.00166400,0.25%,7806159034,0.00165984,-2600.00000000
2018-01-29 15:33:06,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806147046,0.00191520,-3000.00000000
2018-01-29 15:32:42,BCN/BTC,Exchange,Sell,0.00000064,2700.00000000,0.00172800,0.25%,7806138055,0.00172368,-2700.00000000
2018-01-29 15:31:48,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.25%,7806124069,0.00191520,-3000.00000000
2018-01-29 15:24:35,BCN/BTC,Exchange,Sell,0.00000064,1000.00000000,0.00064000,0.25%,7806043150,0.00063840,-1000.00000000
2018-01-29 15:04:33,BCN/BTC,Exchange,Sell,0.00000064,3000.00000000,0.00192000,0.15%,7805700493,0.00191712,-3000.00000000
2018-01-29 09:43:07,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.15%,7801639558,-0.00094500,1497.75000000
2018-01-29 09:42:48,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.25%,7801627570,-0.00094500,1496.25000000
2018-01-29 09:42:22,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.25%,7801609588,-0.00094500,1496.25000000
2018-01-29 09:42:15,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.15%,7801588609,-0.00094500,1497.75000000
2018-01-29 09:39:20,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.15%,7801507690,-0.00094500,1497.75000000
2018-01-29 03:11:41,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.25%,7797215986,-0.00094500,1496.25000000
2018-01-29 02:43:55,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.25%,7796825377,-0.00094500,1496.25000000
2018-01-29 02:42:43,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.25%,7796791411,-0.00094500,1496.25000000
2018-01-29 02:42:36,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.15%,7796782420,-0.00094500,1497.75000000
2018-01-29 02:41:42,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.25%,7796764438,-0.00094500,1496.25000000
2018-01-27 22:32:50,BCN/BTC,Exchange,Buy,0.00000064,100000.00000000,0.06400000,0.25%,7776673549,-0.06400000,99750.00000000
2018-01-27 22:32:32,BCN/BTC,Exchange,Buy,0.00000064,100000.00000000,0.06400000,0.25%,7776667555,-0.06400000,99750.00000000
2018-01-27 22:12:02,BCN/BTC,Exchange,Buy,0.00000064,2500.00000000,0.00160000,0.15%,7776347875,-0.00160000,2496.25000000
2018-01-27 21:28:22,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775568655,-0.00096000,1496.25000000
2018-01-27 21:26:19,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775543680,-0.00096000,1496.25000000
2018-01-27 21:25:03,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775524699,-0.00096000,1496.25000000
2018-01-27 21:21:47,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775478745,-0.00096000,1496.25000000
2018-01-27 21:19:11,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775450773,-0.00096000,1496.25000000
2018-01-27 21:17:40,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775429794,-0.00096000,1496.25000000
2018-01-27 21:16:59,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775420803,-0.00096000,1496.25000000
2018-01-27 21:12:24,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775358865,-0.00096000,1496.25000000
2018-01-27 21:11:02,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775346877,-0.00096000,1496.25000000
2018-01-27 21:08:34,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775319904,-0.00096000,1496.25000000
2018-01-27 21:07:38,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775306917,-0.00096000,1496.25000000
2018-01-27 21:06:37,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775294929,-0.00096000,1496.25000000
2018-01-27 21:06:05,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775282941,-0.00096000,1496.25000000
2018-01-27 21:04:40,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775266957,-0.00096000,1496.25000000
2018-01-27 21:03:10,BCN/BTC,Exchange,Buy,0.00000064,1000.00000000,0.00064000,0.25%,7775236987,-0.00064000,997.50000000
2018-01-27 21:02:58,BCN/BTC,Exchange,Buy,0.00000064,1000.00000000,0.00064000,0.25%,7775230993,-0.00064000,997.50000000
2018-01-27 21:02:35,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775224000,-0.00096000,1496.25000000
2018-01-27 21:01:14,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775197027,-0.00096000,1496.25000000
2018-01-27 21:00:38,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775189035,-0.00096000,1496.25000000
2018-01-27 21:00:02,BCN/BTC,Exchange,Buy,0.00000064,1000.00000000,0.00064000,0.25%,7775182042,-0.00064000,997.50000000
2018-01-27 20:59:48,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775177047,-0.00096000,1496.25000000
2018-01-27 20:59:22,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775168056,-0.00096000,1496.25000000
2018-01-27 20:58:25,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775159065,-0.00096000,1496.25000000
2018-01-27 20:57:59,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775148076,-0.00096000,1496.25000000
2018-01-27 20:57:07,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775131093,-0.00096000,1496.25000000
2018-01-27 20:56:08,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775108116,-0.00096000,1496.25000000
2018-01-27 20:55:50,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775103121,-0.00096000,1496.25000000
2018-01-27 20:55:19,BCN/BTC,Exchange,Buy,0.00000064,1000.00000000,0.00064000,0.25%,7775093131,-0.00064000,997.50000000
2018-01-27 20:55:07,BCN/BTC,Exchange,Buy,0.00000064,1000.00000000,0.00064000,0.25%,7775092132,-0.00064000,997.50000000
2018-01-27 20:54:40,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775084140,-0.00096000,1496.25000000
2018-01-27 20:54:19,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775067157,-0.00096000,1496.25000000
2018-01-27 20:54:08,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7775065159,-0.00096000,1496.25000000
2018-01-27 17:14:39,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.15%,7772001226,-0.00094500,1497.75000000
2018-01-27 03:00:50,BCN/BTC,Exchange,Buy,0.00000062,1500.00000000,0.00093000,0.15%,7762436800,-0.00093000,1497.75000000
2018-01-27 02:38:19,BCN/BTC,Exchange,Buy,0.00000062,1500.00000000,0.00093000,0.25%,7762397839,-0.00093000,1496.25000000
2018-01-27 02:38:11,BCN/BTC,Exchange,Buy,0.00000062,1500.00000000,0.00093000,0.15%,7762255981,-0.00093000,1497.75000000
2018-01-27 02:22:04,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.25%,7762248988,-0.00094500,1496.25000000
2018-01-27 02:21:57,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.15%,7762242994,-0.00094500,1497.75000000
2018-01-27 02:21:17,BCN/BTC,Exchange,Buy,0.00000063,651.45263150,0.00041041,0.25%,7762216021,-0.00041041,649.82399993
2018-01-27 02:21:17,BCN/BTC,Exchange,Buy,0.00000063,174.60317460,0.00010999,0.25%,7762216021,-0.00010999,174.16666667
2018-01-27 02:21:11,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.15%,7762205032,-0.00094500,1497.75000000
2018-01-27 02:20:41,BCN/BTC,Exchange,Buy,0.00000063,106.42078852,0.00006704,0.15%,7762141096,-0.00006704,106.26115734
2018-01-27 02:19:48,BCN/BTC,Exchange,Buy,0.00000063,1393.57921148,0.00087795,0.15%,7762141096,-0.00087795,1391.48884267
2018-01-27 02:14:12,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.25%,7762127110,-0.00094500,1496.25000000
2018-01-27 02:14:06,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.15%,7762116121,-0.00094500,1497.75000000
2018-01-27 02:13:22,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.15%,7762097140,-0.00094500,1497.75000000
2018-01-27 02:11:28,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.15%,7762045192,-0.00094500,1497.75000000
2018-01-27 02:04:02,BCN/BTC,Exchange,Buy,0.00000063,1500.00000000,0.00094500,0.15%,7761450787,-0.00094500,1497.75000000
2018-01-26 22:19:41,BCN/BTC,Exchange,Sell,0.00000066,1500.00000000,0.00099000,0.15%,7756242001,0.00098852,-1500.00000000
2018-01-26 20:09:41,BCN/BTC,Exchange,Buy,0.00000064,1500.00000000,0.00096000,0.25%,7755924319,-0.00096000,1496.25000000
2018-01-26 20:03:20,BCN/BTC,Exchange,Buy,0.00000064,880.04052995,0.00056322,0.15%,7755743500,-0.00056322,878.72046916
2018-01-26 20:03:07,BCN/BTC,Exchange,Buy,0.00000064,119.95947005,0.00007677,0.15%,7755743500,-0.00007677,119.77953085
2018-01-26 16:52:12,BCN/BTC,Exchange,Sell,0.00000063,1500.00000000,0.00094500,0.25%,7752278968,0.00094264,-1500.00000000
2018-01-26 16:52:05,BCN/BTC,Exchange,Sell,0.00000063,1500.00000000,0.00094500,0.25%,7752275971,0.00094264,-1500.00000000
2018-01-26 16:45:54,BCN/BTC,Exchange,Sell,0.00000063,1500.00000000,0.00094500,0.25%,7752187060,0.00094264,-1500.00000000
2018-01-26 16:45:42,BCN/BTC,Exchange,Sell,0.00000063,1500.00000000,0.00094500,0.15%,7752166081,0.00094359,-1500.00000000
2018-01-26 14:22:53,BCN/BTC,Exchange,Sell,0.00000062,1300.00000000,0.00080600,0.25%,7750038211,0.00080399,-1300.00000000
2018-01-26 13:32:35,BCN/BTC,Exchange,Buy,0.00000062,1500.00000000,0.00093000,0.15%,7749120130,-0.00093000,1497.75000000
2018-01-26 13:29:20,BCN/BTC,Exchange,Buy,0.00000062,1500.00000000,0.00093000,0.15%,7749052198,-0.00093000,1497.75000000
2018-01-26 13:24:48,BCN/BTC,Exchange,Buy,0.00000062,1500.00000000,0.00093000,0.15%,7748737513,-0.00093000,1497.75000000
2018-01-26 11:42:45,BCN/BTC,Exchange,Buy,0.00000060,6770.22000000,0.00406213,0.15%,7746499753,-0.00406213,6760.06467000
2018-01-26 11:06:18,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746570682,-0.00091500,1496.25000000
2018-01-26 10:59:29,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746440812,-0.00091500,1496.25000000
2018-01-26 10:58:54,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746428824,-0.00091500,1496.25000000
2018-01-26 10:58:33,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746415837,-0.00091500,1496.25000000
2018-01-26 10:57:05,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746385867,-0.00091500,1496.25000000
2018-01-26 10:56:43,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746365887,-0.00091500,1496.25000000
2018-01-26 10:56:26,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746350902,-0.00091500,1496.25000000
2018-01-26 10:56:01,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746335917,-0.00091500,1496.25000000
2018-01-26 10:54:58,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746307945,-0.00091500,1496.25000000
2018-01-26 10:53:59,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746290962,-0.00091500,1496.25000000
2018-01-26 10:52:47,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746274978,-0.00091500,1496.25000000
2018-01-26 10:51:02,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746240013,-0.00091500,1496.25000000
2018-01-26 10:50:44,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746232021,-0.00091500,1496.25000000
2018-01-26 10:50:31,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746222031,-0.00091500,1496.25000000
2018-01-26 10:49:12,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746194059,-0.00091500,1496.25000000
2018-01-26 10:47:13,BCN/BTC,Exchange,Buy,0.00000061,1500.00000000,0.00091500,0.25%,7746143110,-0.00091500,1496.25000000
2018-01-26 10:44:48,BCN/BTC,Exchange,Buy,0.00000060,1500.00000000,0.00090000,0.25%,7746096157,-0.00090000,1496.25000000
2018-01-26 10:44:41,BCN/BTC,Exchange,Buy,0.00000060,1500.00000000,0.00090000,0.15%,7746084169,-0.00090000,1497.75000000
2018-01-26 10:44:30,BCN/BTC,Exchange,Buy,0.00000060,1500.00000000,0.00090000,0.15%,7746055198,-0.00090000,1497.75000000
2018-01-26 10:39:22,BCN/BTC,Exchange,Buy,0.00000060,6700.30913308,0.00402018,0.25%,7745972281,-0.00402018,6683.55836025
2018-01-26 10:39:22,BCN/BTC,Exchange,Buy,0.00000060,199.50000000,0.00011970,0.25%,7745972281,-0.00011970,199.00125000
2018-01-26 10:39:22,BCN/BTC,Exchange,Buy,0.00000060,22197.55830211,0.01331853,0.25%,7745972281,-0.01331853,22142.06440636
2018-01-26 10:39:22,BCN/BTC,Exchange,Buy,0.00000060,13441.63256481,0.00806497,0.25%,7745972281,-0.00806497,13408.02848340
2018-01-26 10:35:28,BCN/BTC,Exchange,Buy,0.00000060,3416.50438250,0.00204990,0.25%,7745903350,-0.00204990,3407.96312155
2018-01-26 10:35:28,BCN/BTC,Exchange,Buy,0.00000060,499.25000000,0.00029955,0.25%,7745903350,-0.00029955,498.00187500
2018-01-26 10:35:28,BCN/BTC,Exchange,Buy,0.00000060,84.24561750,0.00005054,0.25%,7745903350,-0.00005054,84.03500346
2018-01-26 10:35:11,BCN/BTC,Exchange,Buy,0.00000060,415.00438250,0.00024900,0.25%,7745896357,-0.00024900,413.96687155
2018-01-26 10:35:11,BCN/BTC,Exchange,Buy,0.00000060,3584.99561750,0.00215099,0.25%,7745896357,-0.00215099,3576.03312846
2018-01-26 10:34:47,BCN/BTC,Exchange,Buy,0.00000060,4000.00000000,0.00240000,0.25%,7745888365,-0.00240000,3990.00000000
2018-01-26 10:34:28,BCN/BTC,Exchange,Buy,0.00000060,4000.00000000,0.00240000,0.25%,7745881372,-0.00240000,3990.00000000
2018-01-26 10:28:53,BCN/BTC,Exchange,Buy,0.00000060,3000.00000000,0.00180000,0.25%,7745807446,-0.00180000,2992.50000000
2018-01-26 10:26:42,BCN/BTC,Exchange,Buy,0.00000060,3000.00000000,0.00180000,0.25%,7745769484,-0.00180000,2992.50000000
2018-01-26 10:26:22,BCN/BTC,Exchange,Buy,0.00000060,3000.00000000,0.00180000,0.25%,7745764489,-0.00180000,2992.50000000
